temperature_2m,dew_point_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,surface_pressure,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,event_datetime,event_latitude,event_longitude,time,state,county,caused_power_outage,event_type
-10.8,-12.5,88,0,0,0,0.13,6.8,15.1,72,72,9.7,973.9,98,95,61,37,-1.4,-1.5,0.1,4.1,0.281,0.269,0.246,0.226,18/01/19 2:30,45.5832968,-98.3674786,18/01/19 2:00,new mexico,northern sangre de cristo mountains above 9500 feet/red river,0,heavy_snow
-12.6,-13.8,90,0,0,0,0.13,8.4,8.5,80,78,10.1,973.6,76,26,0,73,-1.8,-1.4,0.3,4.6,0.298,0.294,0.269,0.215,18/01/19 1:00,44.9438314,-98.3730958,18/01/19 1:00,washington,okanogan highlands,0,heavy_snow
-10.3,-11.5,91,0,0,0,0.11,6.7,16.8,126,137,11.9,962.4,94,5,13,94,-2.1,-1.3,0.8,5.7,0.301,0.29,0.235,0.214,18/01/19 2:00,44.5405047,-99.0053027,18/01/19 2:00,michigan,macomb,1,heavy_snow
-8,-9.3,90,0,0,0,0.06,8.8,21.6,109,116,14,955.8,94,6,93,43,-2.1,-0.9,1.3,7,0.432,0.417,0.377,0.34,18/01/19 1:30,43.9176386,-99.8581638,18/01/19 1:00,idaho,idaho palouse,0,heavy_snow
-14.6,-24,45,0,0,0,0.12,6.4,9.7,196,195,16.9,986.8,100,0,0,100,-10.2,-10.1,-0.1,3.8,0.356,0.346,0.34,0.388,27/01/19 20:00,43.8890516,-91.0902393,27/01/19 20:00,wisconsin,forest,0,heavy_snow
-15.7,-25.8,42,0,0,0,0.15,3.5,6.1,204,208,13.3,983.5,100,0,0,100,-11.2,-11.3,-0.6,3.1,0.232,0.217,0.208,0.262,27/01/19 20:30,43.9532381,-90.1218405,27/01/19 20:00,nevada,greater lake tahoe area,0,heavy_snow
-14.8,-26.1,38,0,0,0,0.09,4.8,8.2,193,195,15.1,985.3,100,0,0,100,-10.4,-10.6,-0.6,2.9,0.225,0.212,0.207,0.263,27/01/19 20:30,44.3016847,-90.8085198,27/01/19 20:00,washington,spokane area,0,heavy_snow
-14,-22.7,48,0,0,0,0.18,4.7,7.2,180,183,13,986.3,86,0,0,86,-2,-0.4,1.1,4.7,0.343,0.346,0.339,0.383,27/01/19 19:00,42.8855277,-90.6991696,27/01/19 19:00,new hampshire,coastal rockingham,0,heavy_snow
-2,-5,80,0,0,0,0.17,13.8,22,298,305,32,809.2,100,61,97,100,0.4,0.6,2.7,9.6,0.418,0.3,0.343,0.34,21/01/19 19:17,39.5298185,-114.8899563,21/01/19 19:00,montana,meagher,0,heavy_snow
-2,-5,80,0,0,0,0.17,13.8,22,298,305,32,809.2,100,61,97,100,0.4,0.6,2.7,9.6,0.418,0.3,0.343,0.34,21/01/19 19:16,39.5298185,-114.8899563,21/01/19 19:00,montana,meagher,0,heavy_snow
-10,-12.3,83,0,0,0,0.51,8.6,16.6,292,311,20.9,832,81,78,27,0,-1.2,-1,0.5,3.7,0.264,0.262,0.247,0.282,24/01/19 5:55,46.6305891,-110.8988278,24/01/19 5:00,montana,north rocky mountain front,0,heavy_snow
-15.3,-16.8,88,0,0,0,0.13,8,10.5,162,196,8.6,889.5,90,85,85,0,-1.9,-1.3,0.7,5.5,0.228,0.205,0.173,0.213,24/01/19 9:16,47.3271465,-111.3281242,24/01/19 9:00,vermont,western chittenden,0,heavy_snow
-1.6,-2.4,94,0.3,0,0.21,0.1,11.6,18.1,324,329,21.2,880.2,99,79,98,0,-1.2,-1.2,0.7,5.5,0.228,0.205,0.173,0.213,23/01/19 20:15,47.3271465,-111.3281242,23/01/19 20:00,vermont,western chittenden,0,heavy_snow
-0.2,-2.6,84,0.5,0.5,0,0,6.8,10,32,30,38.5,874.7,98,100,100,72,3.3,5.3,11,19.2,0.041,0.156,0.139,0.151,01/01/19 0:00,33.5758827,-112.5788998,01/01/19 0:00,oregon,north central oregon,0,heavy_snow
5.3,4.8,97,0.6,0.6,0,0.01,12.7,22,25,32,23.8,988.1,100,100,100,100,4.5,4.6,5.8,11.3,0.507,0.514,0.508,0.495,19/01/19 15:00,38.410254,-88.0584362,19/01/19 15:00,missouri,pike,0,heavy_snow
0.5,-8.7,50,0,0,0,0,9,12.2,113,114,23.4,1010.8,100,0,95,100,-0.5,1.5,7.2,10.9,0.356,0.368,0.401,0.373,11/01/19 18:00,38.0145359,-87.8543645,11/01/19 18:00,oregon,central columbia river gorge,0,heavy_snow
-27.1,-30,76,0,0,0,0.27,16.5,30.3,169,175,24.5,956.3,99,0,96,99,-4.6,-3.6,-0.9,1,0.297,0.289,0.269,0.284,27/01/19 10:27,48.7664381,-98.5001391,27/01/19 10:00,oregon,upper hood river valley,0,heavy_snow
-24.6,-27.4,77,0,0,0,0.28,16.8,28.9,165,169,25.2,957.4,100,21,100,99,-4.7,-3.8,-0.9,1.1,0.292,0.279,0.254,0.283,27/01/19 10:27,48.6481504,-99.2322581,27/01/19 10:00,oregon,north oregon cascades,0,heavy_snow
-6.7,-11.6,68,0.4,0,0.28,0.08,6.6,13.9,41,65,25.6,1000,100,98,92,100,-3.9,-2.3,0.6,3.9,0.244,0.236,0.267,0.283,20/01/19 0:00,42.9525022,-72.2834412,20/01/19 0:00,oregon,central columbia river gorge,0,heavy_snow
-8.1,-11.5,76,0.4,0,0.28,0.09,12.7,22.4,45,48,28.8,1009.7,100,100,98,100,-3.6,-2.4,0.2,4,0.26,0.246,0.269,0.289,20/01/19 1:00,43.3312505,-71.0399927,20/01/19 1:00,wisconsin,iron,0,heavy_snow
-12.7,-15.9,77,0.4,0,0.28,0.44,9.2,17.9,135,150,18,1009.7,100,0,100,100,-1.2,-1.4,0.3,4.1,0.26,0.252,0.278,0.28,08/01/19 10:00,45.1819994,-69.2292116,08/01/19 10:00,indiana,rush,0,heavy_snow
-1,-6.8,65,0,0,0,0,8.4,13.2,140,145,20.5,1002,100,0,100,100,0.4,2.1,7,10.5,0.367,0.377,0.4,0.371,11/01/19 15:00,37.88958,-90.1856637,11/01/19 15:00,montana,judith basin,0,heavy_snow
-0.9,-5.1,73,0.5,0.1,0.28,0,8.9,14.2,148,153,22.3,988.4,100,75,100,96,0.7,2.1,6.5,11,0.459,0.467,0.483,0.453,11/01/19 15:30,37.9559513,-90.879099,11/01/19 15:00,ohio,paulding,0,heavy_snow
-1.2,-6.4,68,0.2,0,0.14,0,9.4,14.5,148,150,23,993,100,23,100,96,0.5,1.9,6.4,10,0.368,0.379,0.394,0.353,11/01/19 15:00,37.7763775,-90.5089041,11/01/19 15:00,minnesota,fillmore,0,heavy_snow
5.8,5.2,96,0.6,0.6,0,0,15.4,26.2,349,351,37.1,987,100,100,100,100,6.7,6.6,6.9,10.8,0.435,0.436,0.403,0.41,19/01/19 15:00,37.2314232,-89.1183427,19/01/19 15:00,west virginia,logan,0,heavy_snow
-9.5,-12.6,78,0.2,0,0.14,0.21,5.8,8.7,30,30,16.2,962.9,100,9,100,100,-1.4,-1,0.6,4,0.381,0.385,0.397,0.412,19/01/19 15:00,42.875882,-75.6802581,19/01/19 15:00,west virginia,kanawha,1,heavy_snow
1,-4.1,69,0.3,0,0.21,0.49,18.1,30.5,197,199,40,791.2,100,0,100,27,-0.8,-0.5,2,8.7,0.217,0.211,0.166,0.215,16/01/19 7:00,37.9533927,-118.9398758,16/01/19 7:00,washington,northeast blue mountains,0,heavy_snow
-15,-18,78,0.1,0,0.07,0.81,8.4,15.6,100,116,18.7,975.8,100,49,94,100,-1.3,-0.5,0.8,3.3,0.22,0.225,0.256,0.272,20/01/19 4:00,44.7807728,-71.1288763,20/01/19 4:00,kentucky,anderson,1,heavy_snow
-1.7,-5.7,74,0,0,0,0.05,16.8,27.9,80,83,30.2,1000.7,100,0,99,100,1.5,0.7,2.3,7.2,0.472,0.471,0.467,0.473,07/01/19 0:00,44.6791621,-88.0721505,07/01/19 0:00,idaho,northern panhandle,0,heavy_snow
-3.2,-7.3,73,0,0,0,0.07,14.4,23.8,103,105,31.7,987.2,100,1,95,100,1.1,-1.2,0,3.4,0.249,0.25,0.232,0.259,07/01/19 0:00,45.3609428,-88.3036403,07/01/19 0:00,tennessee,claiborne,0,heavy_snow
-4,-7.5,77,0,0,0,0.13,15.9,26.9,129,129,36.4,974.5,100,65,100,100,0.9,-0.9,0.2,3.1,0.247,0.244,0.225,0.257,07/01/19 0:00,45.8379973,-88.3902943,07/01/19 0:00,california,s sierra mtns,0,heavy_snow
-4.6,-8,77,0,0,0,0.14,17.4,29.7,124,126,41.4,965.3,100,2,98,100,0.6,-1.2,0.1,2.9,0.248,0.242,0.213,0.264,07/01/19 0:00,45.625108,-88.806738,07/01/19 0:00,tennessee,campbell,0,heavy_snow
5.2,4.6,96,0.5,0.5,0,0,20.7,34.1,347,349,39.2,986.6,100,100,100,99,6.5,6.6,6.8,10.9,0.434,0.435,0.407,0.407,19/01/19 15:00,37.1801529,-89.3502834,19/01/19 15:00,washington,northeast blue mountains,0,heavy_snow
-7.6,-9.8,84,0.2,0,0.14,0.28,19.5,34.3,12,15,48.6,951.8,100,100,100,100,-2.6,-2.4,-0.5,2.6,0.285,0.26,0.245,0.264,01/01/19 0:00,46.2254778,-90.2125304,01/01/19 0:00,arkansas,bradley,0,heavy_snow
3.5,-0.7,74,0,0,0,0,13.5,27.7,205,215,29.2,1012.5,100,1,78,100,2.7,3.3,5.3,13.1,0.242,0.234,0.059,0.084,22/01/19 15:00,46.2210904,-119.1765543,22/01/19 15:00,new hampshire,cheshire,1,heavy_snow
3.7,3.2,97,0.3,0.3,0,0.01,12.6,22.7,27,33,28.8,985.6,100,100,100,100,4,4.6,5.8,11.3,0.499,0.514,0.498,0.49,19/01/19 13:00,38.3010487,-88.9344303,19/01/19 13:00,new york,southern saratoga,0,heavy_snow
3.5,-0.7,74,0,0,0,0,13.5,27.7,205,215,29.2,1012.5,100,1,78,100,2.7,3.3,5.3,13.1,0.242,0.234,0.059,0.084,22/01/19 15:00,46.2210904,-119.1765543,22/01/19 15:00,new hampshire,cheshire,1,heavy_snow
-5.7,-9,77,0,0,0,0.21,9.9,17.6,44,64,13,921.5,4,1,4,0,-4.2,-1.2,0.9,6.8,0.34,0.345,0.313,0.308,08/01/19 10:00,47.6826325,-120.0684022,08/01/19 10:00,michigan,alcona,1,heavy_snow
-5.5,-8.2,81,0,0,0,0.04,15,24.3,101,105,25.6,939,99,0,99,49,-2.3,-0.7,1.4,7,0.401,0.388,0.341,0.355,18/01/19 1:00,43.9667174,-100.6853793,18/01/19 1:00,louisiana,east feliciana,1,heavy_snow
-16.7,-23.2,57,0,0,0,0.15,9.4,12.6,180,177,22.3,977,67,0,0,67,-2.6,-1.4,0.5,3.9,0.348,0.347,0.335,0.382,27/01/19 19:00,43.2677179,-91.8563139,27/01/19 19:00,wyoming,snowy range,0,heavy_snow
-1.1,-5.2,74,0.9,0,0.63,0.34,21,33.2,164,167,43.2,789,100,0,100,1,-0.6,-0.6,1.3,10.3,0.235,0.213,0.154,0.216,06/01/19 7:00,37.9533927,-118.9398758,06/01/19 7:00,washington,northeast blue mountains,0,heavy_snow
-1.1,-5.2,74,0.9,0,0.63,0.34,21,33.2,164,167,43.2,789,100,0,100,1,-0.6,-0.6,1.3,10.3,0.235,0.213,0.154,0.216,06/01/19 7:00,37.9533927,-118.9398758,06/01/19 7:00,washington,northeast blue mountains,0,heavy_snow
-3.3,-9.7,61,0,0,0,0,7.8,6,158,163,9.7,951,61,12,2,0,-1.3,0.7,7.3,14.6,0.31,0.306,0.277,0.204,03/01/19 0:00,35.2496723,-99.6946079,03/01/19 0:00,north dakota,la moure,0,heavy_snow
-1.9,-9.6,56,0,0,0,0,6.6,5.4,135,132,7.2,963.9,90,82,12,0,-1.3,0.8,7.6,14.9,0.319,0.314,0.25,0.195,03/01/19 0:00,35.2917033,-98.9966972,03/01/19 0:00,virginia,washington,1,heavy_snow
-2.4,-6.6,73,0,0,0,0,4.2,6.9,149,137,14,979.9,100,100,100,100,-1.4,0.8,7.2,14.3,0.367,0.363,0.288,0.208,03/01/19 0:00,35.5533328,-97.4367741,03/01/19 0:00,new hampshire,western and central hillsborough,0,heavy_snow
-2.4,-4.3,87,0,0,0,0,4.3,9.8,85,84,15.8,982.4,100,1,91,100,-0.8,1.7,8,14.5,0.394,0.385,0.345,0.275,03/01/19 0:00,34.9756991,-97.481167,03/01/19 0:00,west virginia,cabell,1,heavy_snow
-2,-8.7,60,0,0,0,0,4.2,7.8,160,158,14.8,985.5,100,100,93,100,-1.1,0.8,7.2,14.3,0.345,0.334,0.269,0.213,03/01/19 0:00,35.8879493,-97.4621935,03/01/19 0:00,illinois,madison,1,heavy_snow
-1.3,-9.8,52,0,0,0,0,5.8,6.6,120,99,10.8,964.3,99,100,89,9,-1.6,0.7,7.9,15.1,0.329,0.322,0.271,0.212,03/01/19 0:00,34.9425062,-99.019906,03/01/19 0:00,washington,simcoe highlands,0,heavy_snow
3.5,-0.7,74,0,0,0,0,13.5,27.7,205,215,29.2,1012.5,100,1,78,100,2.7,3.3,5.3,13.1,0.242,0.234,0.059,0.084,22/01/19 15:00,46.2210904,-119.1765543,22/01/19 15:00,new hampshire,cheshire,1,heavy_snow
3.5,-0.7,74,0,0,0,0,13.5,27.7,205,215,29.2,1012.5,100,1,78,100,2.7,3.3,5.3,13.1,0.242,0.234,0.059,0.084,22/01/19 15:00,46.2210904,-119.1765543,22/01/19 15:00,new hampshire,cheshire,1,heavy_snow
-2.3,-3.8,89,0,0,0,0.11,17.4,29.6,84,87,33.5,991.4,100,32,99,100,-0.6,0.1,2.4,7.7,0.365,0.37,0.369,0.281,18/01/19 23:15,40.920889,-90.2202325,18/01/19 23:00,new hampshire,eastern hillsborough,0,heavy_snow
5.1,5.1,100,1.2,1.2,0,0.01,13,25.7,96,108,27.4,979.8,100,100,100,100,4.1,4,5,9.5,0.438,0.433,0.393,0.348,19/01/19 15:00,38.5421361,-86.4953216,19/01/19 15:00,michigan,kalamazoo,1,heavy_snow
-3.7,-9.2,65,0,0,0,0.09,11.6,17,97,103,29.2,1001.9,100,100,57,99,-2.9,-1.4,0,3.1,0.262,0.265,0.304,0.297,29/01/19 19:00,43.3312505,-71.0399927,29/01/19 19:00,wisconsin,iron,0,heavy_snow
-9.5,-14.2,68,0,0,0,0.29,8.9,13.8,63,75,22,993,100,91,35,99,-1.8,-0.6,0.7,3.4,0.262,0.269,0.291,0.286,29/01/19 19:00,43.5218848,-71.4530581,29/01/19 19:00,texas,dallas,1,heavy_snow
6.3,5.9,98,1.3,1.3,0,0,12.4,21.2,10,15,23.8,990.4,100,100,100,100,5.6,5.4,6.2,10.5,0.438,0.435,0.408,0.396,19/01/19 15:00,38.0632329,-88.1577725,19/01/19 15:00,maine,northeast aroostook,0,heavy_snow
3.5,-0.7,74,0,0,0,0,13.5,27.7,205,215,29.2,1012.5,100,1,78,100,2.7,3.3,5.3,13.1,0.242,0.234,0.059,0.084,22/01/19 15:00,46.2210904,-119.1765543,22/01/19 15:00,new hampshire,cheshire,1,heavy_snow
5.4,4.8,96,0.5,0.5,0,0,21,36.1,7,9,45,983.6,100,39,99,99,6.8,6.9,6.9,11,0.428,0.436,0.413,0.408,19/01/19 14:00,36.8556646,-89.9451636,19/01/19 14:00,washington,south washington cascades,0,heavy_snow
-5.3,-7.9,82,0,0,0,0.56,12.3,24.5,128,150,24.8,981,100,60,79,100,-0.5,-0.7,1.1,4.4,0.256,0.253,0.285,0.278,01/01/19 2:00,45.4588111,-69.5923943,01/01/19 2:00,maine,southern somerset,0,heavy_snow
-22.5,-25.5,77,0,0,0,0.11,8.2,15,142,136,14.4,975.5,0,0,0,0,-3.3,-1.8,0.3,3.7,0.327,0.327,0.318,0.383,27/01/19 17:30,43.342033,-92.7840209,27/01/19 17:00,new hampshire,northern grafton,0,heavy_snow
-20.9,-24.1,75,0,0,0,0.13,8.7,14,150,145,15.8,971.4,9,0,0,9,-3.1,-1.9,0.3,3.6,0.353,0.351,0.344,0.385,27/01/19 18:30,43.3353641,-92.3230007,27/01/19 18:00,west virginia,cabell,1,heavy_snow
-18.5,-21.7,76,0,0,0,0.17,11.9,17.3,182,178,20.9,978.2,0,0,0,0,-2.9,-2,0.3,3.9,0.35,0.347,0.341,0.386,27/01/19 19:00,42.8420766,-91.850265,27/01/19 19:00,illinois,de kalb,0,heavy_snow
-14.3,-22.5,50,0,0,0,0.17,5.9,9.1,169,171,14.8,983,70,0,0,70,-2.3,-0.8,0.7,4.2,0.344,0.348,0.343,0.385,27/01/19 19:00,42.8547706,-91.3667151,27/01/19 19:00,arkansas,jefferson,1,heavy_snow
-7.2,-14,58,0,0,0,0.28,3.9,3.7,304,259,12.2,778,0,0,0,0,-3.1,-1.6,0.6,6.8,0.357,0.312,0.176,0.17,17/02/19 17:00,36.3080543,-105.7306973,17/02/19 17:00,maine,coastal york,0,heavy_snow
-6.3,-8.6,84,0,0,0,0.41,14.8,26,90,93,30.6,966.4,100,100,0,96,-5.1,-5,-4,0.6,0.344,0.26,0.201,0.258,12/02/19 2:00,45.676627,-90.368792,12/02/19 2:00,washington,washington palouse,0,heavy_snow
-6.8,-9.5,81,0,0,0,0.48,13.7,24.5,85,90,27.7,964.3,100,100,0,37,-3.6,-3.3,-2.3,0.6,0.433,0.365,0.365,0.373,12/02/19 2:00,45.8731634,-91.1468287,12/02/19 2:00,idaho,northern panhandle,0,heavy_snow
-6.1,-9.3,78,0,0,0,0.42,13.4,23.8,84,90,26.6,973.8,100,100,0,0,-4.9,-4.7,-3.9,0.3,0.29,0.237,0.236,0.262,12/02/19 2:00,45.8926321,-91.7971652,12/02/19 2:00,louisiana,west baton rouge,1,heavy_snow
-5.7,-8.7,79,0,0,0,0.42,12.4,23,73,80,25.9,981.8,100,100,0,83,-3.4,-3.3,-2.4,0.6,0.267,0.226,0.227,0.248,12/02/19 3:00,45.8652437,-92.2673161,12/02/19 3:00,louisiana,west feliciana,0,heavy_snow
-14.2,-18.8,68,0,0,0,0.35,12.8,18.4,11,12,29.2,967.8,100,63,4,100,-2.8,-1.9,0,4.1,0.588,0.588,0.591,0.578,03/02/19 18:00,48.7032282,-94.8480091,03/02/19 18:00,west virginia,mcdowell,0,heavy_snow
-15.2,-20.6,63,0,0,0,0.27,11.7,16.4,18,19,25.6,973.5,100,0,49,100,-2.8,-2,-0.8,1.1,0.336,0.334,0.334,0.321,03/02/19 18:00,48.7710371,-95.7697882,03/02/19 18:00,idaho,northern panhandle,0,heavy_snow
-18,-22.1,70,0,0,0,0.28,22.4,27.2,6,8,38.9,980.7,100,34,97,100,-2.9,-2,-0.7,1.8,0.433,0.432,0.43,0.411,03/02/19 18:00,48.7709208,-96.8074141,03/02/19 18:00,washington,northeast mountains,0,heavy_snow
-14.9,-19,71,0,0,0,0.27,18.7,26.5,16,18,38.9,976.4,100,2,98,100,-2.7,-2.1,-0.5,2.9,0.436,0.421,0.407,0.373,03/02/19 18:00,46.9241972,-97.220631,03/02/19 18:00,washington,spokane area,0,heavy_snow
-16.5,-19.8,75,0,0,0,0.27,19.8,26,19,22,39.6,959.3,100,18,100,100,-2.9,-2.3,-1.2,1.4,0.297,0.28,0.273,0.251,03/02/19 18:00,46.9310489,-98.0678849,03/02/19 18:00,illinois,washington,0,heavy_snow
5.5,5.1,97,0.5,0.5,0,0,4.7,7.2,293,288,11.9,951.7,100,100,100,92,5.9,6.3,6.5,10.1,0.509,0.495,0.48,0.413,03/02/19 19:30,42.3325597,-122.8669133,03/02/19 19:00,wyoming,salt river & wyoming ranges,0,heavy_snow
-8.1,-9.4,90,0,0,0,0.28,11.1,14.5,324,330,28.1,965.2,99,95,0,89,-0.8,-2.1,-0.1,2.8,0.352,0.353,0.373,0.351,03/02/19 18:00,44.4684623,-95.792303,03/02/19 18:00,new hampshire,northern carroll,0,heavy_snow
-2.6,-10.5,55,0,0,0,0.04,23.7,38.9,73,76,47.9,964.5,100,0,97,99,-0.4,-0.3,-1,0.5,0.392,0.405,0.418,0.346,11/04/19 9:00,47.1138266,-94.9427679,11/04/19 9:00,maine,northern somerset,0,heavy_snow
-1,-6.5,66,0.2,0,0.14,0.05,33.2,51.6,69,70,58,974.1,100,87,99,100,0.7,1.2,0,0.7,0.367,0.377,0.382,0.3,11/04/19 9:00,45.3773329,-95.6755747,11/04/19 9:00,new hampshire,southern grafton,0,heavy_snow
-4.4,-9,71,0.4,0,0.28,0.96,17.6,27.9,118,117,41.8,983.3,100,56,100,98,0.1,-0.2,0,1.1,0.266,0.261,0.232,0.262,08/04/19 13:00,45.4588111,-69.5923943,08/04/19 13:00,maine,southern somerset,0,heavy_snow
-7.9,-8.7,94,0.2,0,0.14,0.85,10.7,21.1,250,262,20.9,856.1,99,96,96,43,-1,-1,0,2.5,0.331,0.324,0.278,0.299,19/02/19 16:00,45.5582608,-117.1990173,19/02/19 16:00,new mexico,roosevelt county,0,heavy_snow
-3.7,-8.1,72,0,0,0,0.44,5.5,10,203,165,11.9,946.8,89,88,63,0,-0.5,-1.1,0.4,3.9,0.331,0.331,0.312,0.295,14/02/19 8:00,46.9981396,-120.535455,14/02/19 8:00,washington,spokane area,0,heavy_snow
-13.8,-19.1,64,0,0,0,0.32,12.1,16.9,17,20,26.3,968.6,100,0,28,100,-2.7,-1.8,-0.7,1.5,0.342,0.343,0.34,0.334,03/02/19 18:00,48.0513335,-96.0829271,03/02/19 18:00,new hampshire,strafford,0,heavy_snow
-14.8,-19.9,65,0,0,0,0.3,14.1,20.3,4,7,32,979.7,100,1,8,100,-2.8,-2,-0.7,2,0.454,0.453,0.451,0.433,03/02/19 18:00,47.7687544,-96.622427,03/02/19 18:00,kentucky,scott,0,heavy_snow
-11.8,-16.3,69,0,0,0,0.39,12.7,18,35,37,28.8,962.5,100,0,0,100,-2.7,-2.2,-1.1,0.9,0.342,0.337,0.336,0.342,03/02/19 18:00,47.5716262,-95.7419761,03/02/19 18:00,new hampshire,cheshire,0,heavy_snow
-8.1,-9.4,90,0,0,0,0.28,11.1,14.5,324,330,28.1,965.8,99,95,0,89,-0.8,-2.1,-0.1,2.8,0.352,0.353,0.373,0.351,03/02/19 18:00,44.4689992,-95.8016796,03/02/19 18:00,south carolina,hampton,0,heavy_snow
8.1,3.2,71,0,0,0,0,4.7,6.6,4,9,18.7,1014.7,94,82,93,44,7.9,6.9,8.8,11.5,0.378,0.39,0.371,0.419,08/02/19 22:00,42.416831,-124.419138,08/02/19 22:00,north dakota,steele,0,heavy_snow
-1.8,-5,79,0,0,0,0.42,10.4,19.1,358,11,18.7,959.3,96,95,55,0,0.4,0.1,1.9,6.8,0.317,0.312,0.259,0.248,14/02/19 7:00,46.5972129,-120.6061792,14/02/19 7:00,indiana,hendricks,0,heavy_snow
-9.8,-13.7,73,0,0,0,0.01,15.1,22.7,1,2,43.2,926,99,89,21,95,-4.1,-2.1,0.1,3.5,0.329,0.243,0.214,0.212,03/02/19 1:20,48.3593976,-107.8739509,03/02/19 1:00,california,west slope northern sierra nevada,0,heavy_snow
10.7,-3.9,36,0,0,0,0.02,4.4,8.6,261,255,14.8,886.7,85,0,0,85,-1.6,-1.9,0.1,3.7,0.321,0.255,0.219,0.205,02/02/19 21:00,47.8036047,-108.6201516,02/02/19 21:00,north carolina,cherokee,0,heavy_snow
-10.3,-24.3,31,0,0,0,0.03,5.6,8.2,255,255,16.6,997.2,99,0,95,96,-4.8,-1.1,2,7.3,0.392,0.397,0.41,0.402,01/02/19 1:00,39.4782641,-81.5488945,01/02/19 1:00,colorado,yuma county,0,heavy_snow
-11.4,-23.3,37,0,0,0,0.03,5.1,7.7,219,221,13.7,991.5,99,0,98,98,-5,-1.1,2,7.1,0.391,0.395,0.406,0.401,01/02/19 1:00,39.6370289,-82.2044367,01/02/19 1:00,ohio,huron,1,heavy_snow
-16.8,-20.7,71,0,0,0,0.26,21.4,30.8,13,14,45.7,977,100,3,37,100,-2.8,-2.1,-0.7,2.5,0.451,0.442,0.435,0.403,03/02/19 18:00,47.4438504,-97.1797001,03/02/19 18:00,illinois,bond,1,heavy_snow
-17.6,-21.1,74,0,0,0,0.29,24.1,32.8,22,23,40.7,964.3,100,13,40,100,-5,-4.5,-2.7,0.7,0.336,0.292,0.275,0.271,03/02/19 18:00,47.4413054,-97.7450372,03/02/19 18:00,illinois,clinton,1,heavy_snow
-17.4,-20.9,74,0,0,0,0.28,21.6,29.3,26,28,40.7,958.5,100,23,100,99,-7.4,-6.9,-5.2,0.4,0.23,0.197,0.197,0.166,03/02/19 18:00,47.4473179,-98.2616158,03/02/19 18:00,colorado,northwestern san juan mountains,0,heavy_snow
-17.5,-21.8,69,0.1,0.1,0,0.25,21.6,30.6,11,12,43.2,975.6,100,21,100,100,-4.8,-4.2,-2,0.7,0.234,0.206,0.192,0.176,03/02/19 18:00,47.9090529,-97.4800435,03/02/19 18:00,minnesota,southern cass,0,heavy_snow
-18.1,-21.8,73,0,0,0,0.32,28.2,36.9,32,33,43.2,956.2,100,32,98,100,-3.1,-2.5,-1.3,0.9,0.302,0.294,0.271,0.273,03/02/19 18:00,47.8852229,-98.1774434,03/02/19 18:00,idaho,northern panhandle,0,heavy_snow
-17.7,-22,69,0,0,0,0.26,18.4,25.8,6,7,40,983.3,100,35,95,100,-4.6,-4,-2,0.8,0.327,0.309,0.29,0.286,03/02/19 18:00,48.4178908,-97.3995457,03/02/19 18:00,idaho,northern panhandle,0,heavy_snow
-3,-9.6,61,0,0,0,0.32,7.5,12.9,17,18,19.4,961.8,11,0,11,0,-5.5,-5.5,-3.9,0.7,0.336,0.263,0.207,0.259,06/02/19 21:00,45.676627,-90.368792,06/02/19 21:00,washington,washington palouse,0,heavy_snow
-7.8,-10.3,82,0,0,0,0.67,14.5,26.3,104,107,32,957.1,100,100,0,98,-2.6,-2.2,-1,0.6,0.239,0.227,0.23,0.26,12/02/19 3:00,46.2254778,-90.2125304,12/02/19 3:00,arkansas,bradley,1,heavy_snow
-7.4,-10,81,0,0,0,0.61,13.6,25.5,102,106,29.9,960.7,100,100,0,99,-2.7,-2.3,-1.3,0.5,0.245,0.227,0.215,0.258,12/02/19 4:00,46.2062319,-90.6802594,12/02/19 4:00,utah,west central utah,0,heavy_snow
-6.8,-9.6,80,0,0,0,0.66,13.5,24.9,74,80,29.9,979.5,100,100,0,74,-2.6,-2.2,-0.9,0.7,0.223,0.22,0.217,0.256,12/02/19 4:00,46.4710241,-91.1983175,12/02/19 4:00,kentucky,trimble,0,heavy_snow
-6.8,-9.6,80,0,0,0,0.56,13,23.4,87,91,29.2,975.4,100,100,0,86,-2,-2,-0.8,0.8,0.216,0.213,0.206,0.247,12/02/19 4:00,46.4396038,-91.9059158,12/02/19 4:00,alaska,yukon flats nearby uplands,0,heavy_snow
-8.4,-21.1,35,0,0,0,0.09,10.7,15.6,33,34,23.8,1027.1,100,0,95,100,-3.9,-2,0.7,4.8,0.373,0.371,0.383,0.412,19/01/19 21:00,43.9900158,-69.8654643,19/01/19 21:00,kentucky,henry,1,heavy_snow
-9.4,-22.7,33,0,0,0,0.07,9.3,13.3,16,19,22.3,1018.4,100,0,93,100,-4.8,-2.8,0.3,4.4,0.373,0.365,0.4,0.406,19/01/19 21:00,44.1137571,-69.5351337,19/01/19 21:00,idaho,central panhandle mountains,0,heavy_snow
